16000000	16000000	11
16100000	16100000	1
16200000	16200000	3
16300000	16300000	15
16400000	16400000	3
16400000	16500000	1
16500000	16500000	4
16300000	16600000	1
16200000	16800000	2
16300000	16800000	2
16400000	16800000	1
16500000	16800000	2
16800000	16800000	379
16200000	16900000	2
16300000	16900000	2
16400000	16900000	1
16800000	16900000	70
16900000	16900000	371
16000000	17000000	3
16300000	17000000	1
16400000	17000000	3
16800000	17000000	57
16900000	17000000	109
17000000	17000000	1170
16200000	17100000	1
16300000	17100000	1
16400000	17100000	1
16800000	17100000	36
16900000	17100000	55
17000000	17100000	227
17100000	17100000	640
16000000	17200000	1
16100000	17200000	1
16200000	17200000	1
16500000	17200000	1
16600000	17200000	1
16800000	17200000	34
16900000	17200000	39
17000000	17200000	129
17100000	17200000	140
17200000	17200000	1351
16000000	17300000	2
16100000	17300000	1
16200000	17300000	2
16300000	17300000	1
16500000	17300000	2
16800000	17300000	22
16900000	17300000	55
17000000	17300000	125
17100000	17300000	101
17200000	17300000	581
17300000	17300000	2273
16100000	17400000	2
16200000	17400000	2
16300000	17400000	3
16400000	17400000	2
16600000	17400000	1
16800000	17400000	31
16900000	17400000	52
17000000	17400000	131
17100000	17400000	120
17200000	17400000	326
17300000	17400000	754
17400000	17400000	5244
16000000	17500000	1
16200000	17500000	1
16300000	17500000	2
16400000	17500000	1
16500000	17500000	1
16800000	17500000	10
16900000	17500000	14
17000000	17500000	69
17100000	17500000	62
17200000	17500000	179
17300000	17500000	411
17400000	17500000	1345
17500000	17500000	4560
16200000	17600000	1
16300000	17600000	2
16500000	17600000	3
16800000	17600000	12
16900000	17600000	14
17000000	17600000	51
17100000	17600000	29
17200000	17600000	94
17300000	17600000	222
17400000	17600000	556
17500000	17600000	1743
17600000	17600000	5885
16000000	17700000	1
16100000	17700000	1
16200000	17700000	1
16800000	17700000	6
16900000	17700000	11
17000000	17700000	37
17100000	17700000	32
17200000	17700000	66
17300000	17700000	132
17400000	17700000	364
17500000	17700000	724
17600000	17700000	1701
17700000	17700000	5886
16400000	17800000	1
16500000	17800000	3
16800000	17800000	5
16900000	17800000	11
17000000	17800000	35
17100000	17800000	31
17200000	17800000	67
17300000	17800000	137
17400000	17800000	362
17500000	17800000	513
17600000	17800000	892
17700000	17800000	1797
17800000	17800000	5145
16100000	17900000	1
16300000	17900000	1
16800000	17900000	12
16900000	17900000	15
17000000	17900000	47
17100000	17900000	20
17200000	17900000	88
17300000	17900000	139
17400000	17900000	332
17500000	17900000	631
17600000	17900000	1067
17700000	17900000	1198
17800000	17900000	1753
17900000	17900000	5478
16100000	18000000	1
16500000	18000000	1
16800000	18000000	8
16900000	18000000	11
17000000	18000000	24
17100000	18000000	26
17200000	18000000	58
17300000	18000000	110
17400000	18000000	267
17500000	18000000	524
17600000	18000000	743
17700000	18000000	649
17800000	18000000	705
17900000	18000000	1262
18000000	18000000	5596
16400000	18100000	2
16500000	18100000	1
16800000	18100000	2
16900000	18100000	7
17000000	18100000	22
17100000	18100000	6
17200000	18100000	40
17300000	18100000	90
17400000	18100000	177
17500000	18100000	303
17600000	18100000	417
17700000	18100000	386
17800000	18100000	334
17900000	18100000	500
18000000	18100000	1501
18100000	18100000	5371
16800000	18200000	6
16900000	18200000	3
17000000	18200000	21
17100000	18200000	10
17200000	18200000	30
17300000	18200000	50
17400000	18200000	126
17500000	18200000	239
17600000	18200000	238
17700000	18200000	279
17800000	18200000	278
17900000	18200000	340
18000000	18200000	818
18100000	18200000	1355
18200000	18200000	5090
16000000	18300000	2
16100000	18300000	1
16600000	18300000	1
16800000	18300000	4
16900000	18300000	8
17000000	18300000	20
17100000	18300000	13
17200000	18300000	27
17300000	18300000	44
17400000	18300000	110
17500000	18300000	146
17600000	18300000	184
17700000	18300000	188
17800000	18300000	171
17900000	18300000	203
18000000	18300000	401
18100000	18300000	465
18200000	18300000	1503
18300000	18300000	5480
16300000	18400000	1
16800000	18400000	6
16900000	18400000	4
17000000	18400000	16
17100000	18400000	11
17200000	18400000	20
17300000	18400000	52
17400000	18400000	102
17500000	18400000	129
17600000	18400000	180
17700000	18400000	174
17800000	18400000	181
17900000	18400000	220
18000000	18400000	337
18100000	18400000	404
18200000	18400000	763
18300000	18400000	1894
18400000	18400000	5632
16300000	18500000	1
16800000	18500000	1
16900000	18500000	3
17000000	18500000	7
17100000	18500000	17
17200000	18500000	30
17300000	18500000	54
17400000	18500000	106
17500000	18500000	157
17600000	18500000	210
17700000	18500000	188
17800000	18500000	188
17900000	18500000	219
18000000	18500000	410
18100000	18500000	481
18200000	18500000	1012
18300000	18500000	1589
18400000	18500000	1897
18500000	18500000	5934
16800000	18600000	1
16900000	18600000	2
17000000	18600000	8
17100000	18600000	9
17200000	18600000	12
17300000	18600000	21
17400000	18600000	48
17500000	18600000	51
17600000	18600000	69
17700000	18600000	92
17800000	18600000	65
17900000	18600000	105
18000000	18600000	143
18100000	18600000	156
18200000	18600000	276
18300000	18600000	416
18400000	18600000	380
18500000	18600000	908
18600000	18600000	2074
17200000	18700000	1
17300000	18700000	1
17700000	18700000	1
17800000	18700000	1
18200000	18700000	3
18300000	18700000	4
18400000	18700000	2
18500000	18700000	4
18600000	18700000	6
18700000	18700000	5
17000000	18800000	2
17100000	18800000	2
17200000	18800000	3
17300000	18800000	11
17400000	18800000	11
17500000	18800000	12
17600000	18800000	17
17700000	18800000	17
17800000	18800000	12
17900000	18800000	13
18000000	18800000	19
18100000	18800000	25
18200000	18800000	23
18300000	18800000	42
18400000	18800000	42
18500000	18800000	58
18600000	18800000	37
18700000	18800000	1
18800000	18800000	463
16800000	18900000	1
16900000	18900000	4
17000000	18900000	3
17100000	18900000	3
17200000	18900000	15
17300000	18900000	16
17400000	18900000	32
17500000	18900000	34
17600000	18900000	48
17700000	18900000	49
17800000	18900000	52
17900000	18900000	52
18000000	18900000	55
18100000	18900000	81
18200000	18900000	94
18300000	18900000	96
18400000	18900000	122
18500000	18900000	131
18600000	18900000	88
18700000	18900000	5
18800000	18900000	290
18900000	18900000	3820
16200000	19000000	1
16800000	19000000	2
16900000	19000000	5
17000000	19000000	5
17100000	19000000	9
17200000	19000000	6
17300000	19000000	16
17400000	19000000	29
17500000	19000000	49
17600000	19000000	54
17700000	19000000	61
17800000	19000000	52
17900000	19000000	59
18000000	19000000	51
18100000	19000000	70
18200000	19000000	90
18300000	19000000	106
18400000	19000000	105
18500000	19000000	142
18600000	19000000	76
18700000	19000000	1
18800000	19000000	119
18900000	19000000	1443
19000000	19000000	4747
16800000	19100000	1
17000000	19100000	6
17100000	19100000	7
17200000	19100000	11
17300000	19100000	15
17400000	19100000	27
17500000	19100000	45
17600000	19100000	50
17700000	19100000	43
17800000	19100000	53
17900000	19100000	48
18000000	19100000	55
18100000	19100000	74
18200000	19100000	73
18300000	19100000	97
18400000	19100000	124
18500000	19100000	147
18600000	19100000	66
18700000	19100000	3
18800000	19100000	81
18900000	19100000	690
19000000	19100000	1434
19100000	19100000	5744
16000000	19200000	1
16800000	19200000	3
16900000	19200000	3
17000000	19200000	6
17100000	19200000	7
17200000	19200000	12
17300000	19200000	20
17400000	19200000	33
17500000	19200000	38
17600000	19200000	47
17700000	19200000	43
17800000	19200000	44
17900000	19200000	56
18000000	19200000	59
18100000	19200000	65
18200000	19200000	71
18300000	19200000	82
18400000	19200000	96
18500000	19200000	88
18600000	19200000	73
18700000	19200000	1
18800000	19200000	78
18900000	19200000	441
19000000	19200000	642
19100000	19200000	1807
19200000	19200000	6061
16000000	19300000	1
16100000	19300000	1
16400000	19300000	1
16500000	19300000	1
16800000	19300000	3
16900000	19300000	2
17000000	19300000	15
17100000	19300000	6
17200000	19300000	20
17300000	19300000	14
17400000	19300000	28
17500000	19300000	41
17600000	19300000	50
17700000	19300000	50
17800000	19300000	32
17900000	19300000	39
18000000	19300000	61
18100000	19300000	62
18200000	19300000	61
18300000	19300000	70
18400000	19300000	100
18500000	19300000	100
18600000	19300000	55
18700000	19300000	2
18800000	19300000	59
18900000	19300000	411
19000000	19300000	506
19100000	19300000	1030
19200000	19300000	1956
19300000	19300000	5591
16300000	19400000	1
16900000	19400000	2
17000000	19400000	3
17100000	19400000	4
17200000	19400000	11
17300000	19400000	12
