16000000	16000000	3
16100000	16100000	5
16200000	16200000	1
16300000	16300000	15
16500000	16500000	5
16200000	16800000	1
16300000	16800000	1
16800000	16800000	257
16200000	16900000	1
16600000	16900000	1
16800000	16900000	34
16900000	16900000	220
16000000	17000000	1
16200000	17000000	1
16300000	17000000	1
16400000	17000000	1
16800000	17000000	25
16900000	17000000	41
17000000	17000000	559
16000000	17100000	1
16200000	17100000	1
16300000	17100000	1
16500000	17100000	1
16600000	17100000	2
16800000	17100000	15
16900000	17100000	19
17000000	17100000	84
17100000	17100000	419
16000000	17200000	2
16100000	17200000	1
16200000	17200000	3
16800000	17200000	20
16900000	17200000	29
17000000	17200000	70
17100000	17200000	81
17200000	17200000	941
16100000	17300000	1
16400000	17300000	1
16800000	17300000	20
16900000	17300000	30
17000000	17300000	67
17100000	17300000	81
17200000	17300000	226
17300000	17300000	1279
16000000	17400000	3
16200000	17400000	2
16300000	17400000	1
16400000	17400000	1
16500000	17400000	1
16800000	17400000	15
16900000	17400000	19
17000000	17400000	56
17100000	17400000	51
17200000	17400000	131
17300000	17400000	311
17400000	17400000	2201
16200000	17500000	1
16400000	17500000	1
16800000	17500000	11
16900000	17500000	11
17000000	17500000	41
17100000	17500000	35
17200000	17500000	89
17300000	17500000	175
17400000	17500000	493
17500000	17500000	2107
16300000	17600000	1
16800000	17600000	1
16900000	17600000	9
17000000	17600000	22
17100000	17600000	14
17200000	17600000	66
17300000	17600000	109
17400000	17600000	229
17500000	17600000	563
17600000	17600000	2169
16200000	17700000	1
16800000	17700000	7
16900000	17700000	6
17000000	17700000	14
17100000	17700000	19
17200000	17700000	46
17300000	17700000	71
17400000	17700000	146
17500000	17700000	243
17600000	17700000	472
17700000	17700000	2071
16500000	17800000	1
16800000	17800000	8
16900000	17800000	5
17000000	17800000	19
17100000	17800000	19
17200000	17800000	44
17300000	17800000	60
17400000	17800000	143
17500000	17800000	238
17600000	17800000	329
17700000	17800000	521
17800000	17800000	2299
16300000	17900000	1
16800000	17900000	3
16900000	17900000	6
17000000	17900000	25
17100000	17900000	20
17200000	17900000	40
17300000	17900000	74
17400000	17900000	186
17500000	17900000	291
17600000	17900000	439
17700000	17900000	476
17800000	17900000	685
17900000	17900000	2427
16900000	18000000	6
17000000	18000000	9
17100000	18000000	14
17200000	18000000	25
17300000	18000000	50
17400000	18000000	88
17500000	18000000	222
17600000	18000000	282
17700000	18000000	233
17800000	18000000	247
17900000	18000000	465
18000000	18000000	2093
16500000	18100000	1
16800000	18100000	2
16900000	18100000	1
17000000	18100000	11
17100000	18100000	10
17200000	18100000	18
17300000	18100000	35
17400000	18100000	58
17500000	18100000	96
17600000	18100000	166
17700000	18100000	117
17800000	18100000	167
17900000	18100000	192
18000000	18100000	442
18100000	18100000	2225
16800000	18200000	4
17000000	18200000	9
17100000	18200000	6
17200000	18200000	14
17300000	18200000	26
17400000	18200000	63
17500000	18200000	104
17600000	18200000	152
17700000	18200000	125
17800000	18200000	133
17900000	18200000	160
18000000	18200000	376
18100000	18200000	486
18200000	18200000	2262
16300000	18300000	1
16800000	18300000	1
16900000	18300000	3
17000000	18300000	7
17100000	18300000	5
17200000	18300000	15
17300000	18300000	15
17400000	18300000	42
17500000	18300000	88
17600000	18300000	86
17700000	18300000	85
17800000	18300000	88
17900000	18300000	128
18000000	18300000	199
18100000	18300000	229
18200000	18300000	525
18300000	18300000	2357
16800000	18400000	2
16900000	18400000	1
17000000	18400000	8
17100000	18400000	4
17200000	18400000	13
17300000	18400000	18
17400000	18400000	40
17500000	18400000	56
17600000	18400000	79
17700000	18400000	76
17800000	18400000	78
17900000	18400000	110
18000000	18400000	164
18100000	18400000	172
18200000	18400000	320
18300000	18400000	745
18400000	18400000	2426
16800000	18500000	2
16900000	18500000	1
17000000	18500000	5
17100000	18500000	4
17200000	18500000	11
17300000	18500000	25
17400000	18500000	46
17500000	18500000	79
17600000	18500000	76
17700000	18500000	92
17800000	18500000	83
17900000	18500000	105
18000000	18500000	160
18100000	18500000	175
18200000	18500000	392
18300000	18500000	607
18400000	18500000	583
18500000	18500000	2429
16000000	18600000	1
16800000	18600000	1
16900000	18600000	2
17000000	18600000	3
17200000	18600000	6
17300000	18600000	11
17400000	18600000	20
17500000	18600000	35
17600000	18600000	37
17700000	18600000	33
17800000	18600000	43
17900000	18600000	41
18000000	18600000	58
18100000	18600000	75
18200000	18600000	119
18300000	18600000	150
18400000	18600000	127
18500000	18600000	271
18600000	18600000	958
17000000	18700000	1
17700000	18700000	1
18000000	18700000	2
18200000	18700000	2
18400000	18700000	1
18500000	18700000	1
18600000	18700000	1
18700000	18700000	8
16900000	18800000	1
17100000	18800000	1
17300000	18800000	3
17400000	18800000	6
17500000	18800000	1
17600000	18800000	6
17700000	18800000	5
17800000	18800000	4
17900000	18800000	3
18000000	18800000	7
18100000	18800000	6
18200000	18800000	16
18300000	18800000	16
18400000	18800000	22
18500000	18800000	13
18600000	18800000	22
18800000	18800000	200
16100000	18900000	1
16900000	18900000	1
17000000	18900000	3
17100000	18900000	1
17200000	18900000	4
17300000	18900000	7
17400000	18900000	9
17500000	18900000	11
17600000	18900000	14
17700000	18900000	27
17800000	18900000	18
17900000	18900000	33
18000000	18900000	25
18100000	18900000	34
18200000	18900000	50
18300000	18900000	57
18400000	18900000	50
18500000	18900000	72
18600000	18900000	40
18700000	18900000	1
18800000	18900000	90
18900000	18900000	1617
16300000	19000000	1
16900000	19000000	1
17000000	19000000	5
17200000	19000000	3
17300000	19000000	9
17400000	19000000	14
17500000	19000000	18
17600000	19000000	16
17700000	19000000	16
17800000	19000000	23
17900000	19000000	20
18000000	19000000	31
18100000	19000000	33
18200000	19000000	45
18300000	19000000	55
18400000	19000000	61
18500000	19000000	55
18600000	19000000	25
18700000	19000000	1
18800000	19000000	46
18900000	19000000	523
19000000	19000000	2224
16900000	19100000	1
17000000	19100000	3
17100000	19100000	3
17200000	19100000	2
17300000	19100000	5
17400000	19100000	10
17500000	19100000	25
17600000	19100000	20
17700000	19100000	24
17800000	19100000	22
17900000	19100000	21
18000000	19100000	26
18100000	19100000	25
18200000	19100000	42
18300000	19100000	62
18400000	19100000	50
18500000	19100000	50
18600000	19100000	39
18700000	19100000	2
18800000	19100000	51
18900000	19100000	303
19000000	19100000	503
19100000	19100000	2292
16900000	19200000	2
17000000	19200000	3
17100000	19200000	1
17200000	19200000	8
17300000	19200000	6
17400000	19200000	10
17500000	19200000	11
17600000	19200000	20
17700000	19200000	14
17800000	19200000	17
17900000	19200000	16
18000000	19200000	26
18100000	19200000	33
18200000	19200000	40
18300000	19200000	44
18400000	19200000	45
18500000	19200000	52
18600000	19200000	18
18800000	19200000	18
18900000	19200000	198
19000000	19200000	258
19100000	19200000	621
19200000	19200000	2562
16900000	19300000	3
17000000	19300000	2
17100000	19300000	4
17200000	19300000	7
17300000	19300000	7
17400000	19300000	17
17500000	19300000	14
17600000	19300000	17
17700000	19300000	17
17800000	19300000	19
17900000	19300000	23
18000000	19300000	13
18100000	19300000	28
18200000	19300000	25
18300000	19300000	34
18400000	19300000	52
18500000	19300000	45
18600000	19300000	27
18800000	19300000	29
18900000	19300000	182
19000000	19300000	267
19100000	19300000	437
19200000	19300000	630
19300000	19300000	2391
16200000	19400000	1
16800000	19400000	4
16900000	19400000	1
17000000	19400000	7
17100000	19400000	1
17200000	19400000	4
17300000	19400000	5
17400000	19400000	12
17500000	19400000	13
17600000	19400000	16
17700000	19400000	14
17800000	19400000	20
17900000	19400000	19
18000000	19400000	23
18100000	19400000	35
18200000	19400000	33
18300000	19400000	38
18400000	19400000	60
18500000	19400000	40
18600000	19400000	23
18700000	19400000	1
18800000	19400000	20
18900000	19400000	181
19000000	19400000	232
19100000	19400000	370
19200000	19400000	378
19300000	19400000	567
19400000	19400000	2524
16400000	19500000	1
17000000	19500000	2
17100000	19500000	2
17200000	19500000	3
17300000	19500000	4
17400000	19500000	5
17500000	19500000	9
17600000	19500000	12
17700000	19500000	13
17800000	19500000	13
17900000	19500000	16
18000000	19500000	6
18100000	19500000	31
18200000	19500000	25
18300000	19500000	30
18400000	19500000	45
18500000	19500000	36
18600000	19500000	22
18800000	19500000	28
